timestamp,sound_class,confidence,alert_type,thingspeak_status
2025-04-20 12:36:28,display_name,0.9332543015480042,HUMAN,Success
2025-04-20 12:36:29,display_name,0.9051164388656616,HUMAN,Success
2025-04-20 12:36:30,display_name,0.9789835810661316,HUMAN,Success
2025-04-20 12:36:31,display_name,0.8736013174057007,HUMAN,Success
2025-04-20 12:36:32,display_name,0.9486699104309082,HUMAN,Success
2025-04-20 12:36:33,display_name,0.9657775163650513,HUMAN,Success
2025-04-20 12:36:34,display_name,0.9636536836624146,HUMAN,Success
2025-04-20 12:36:35,display_name,0.6340761184692383,HUMAN,Success
2025-04-20 12:36:36,display_name,0.612338662147522,HUMAN,Success
2025-04-20 12:36:38,display_name,0.8877339363098145,HUMAN,Success
2025-04-20 12:36:39,display_name,0.9891784191131592,HUMAN,Success
2025-04-20 12:36:40,display_name,0.9786849021911621,HUMAN,Success
2025-04-20 12:36:41,display_name,0.9553258419036865,HUMAN,Success
2025-04-20 12:36:42,display_name,0.701025664806366,HUMAN,Success
2025-04-20 12:36:43,display_name,0.6880788207054138,HUMAN,Success
2025-04-20 12:36:44,Crackle,0.3259534537792206,GUN,Success
2025-04-20 12:36:45,display_name,0.930580735206604,HUMAN,Success
2025-04-20 12:36:46,display_name,0.2761710286140442,NORMAL,Success
2025-04-20 12:36:47,display_name,0.9293414354324341,HUMAN,Success
2025-04-20 12:36:48,display_name,0.5928594470024109,HUMAN,Success
2025-04-20 12:36:50,display_name,0.7478802800178528,HUMAN,Success
2025-04-20 12:36:51,display_name,0.9575744271278381,HUMAN,Success
2025-04-20 12:36:52,display_name,0.8773898482322693,HUMAN,Success
2025-04-20 12:36:53,Crackle,0.39637449383735657,GUN,Success
2025-04-20 12:36:54,Crackle,0.5101943612098694,CHAINSAW,Success
2025-04-20 12:36:55,display_name,0.9204428195953369,HUMAN,Success
2025-04-20 12:36:56,display_name,0.5020736455917358,HUMAN,Success
2025-04-20 12:36:57,display_name,0.730416476726532,HUMAN,Success
2025-04-20 12:36:59,display_name,0.9397792816162109,HUMAN,Success
2025-04-20 12:37:00,display_name,0.8140031099319458,HUMAN,Success
2025-04-20 12:37:02,display_name,0.9710404872894287,HUMAN,Success
2025-04-20 12:37:03,display_name,0.9910598397254944,HUMAN,Success
2025-04-20 12:37:06,display_name,0.9505900740623474,HUMAN,Success
2025-04-20 12:37:07,display_name,0.8729309439659119,HUMAN,Success
2025-04-20 12:37:08,display_name,0.8203707337379456,HUMAN,Success
2025-04-20 12:37:09,display_name,0.804070234298706,HUMAN,Success
2025-04-20 12:37:10,display_name,0.6762188076972961,HUMAN,Success
2025-04-20 12:37:11,display_name,0.5724875330924988,HUMAN,Success
2025-04-20 12:37:12,display_name,0.9761203527450562,HUMAN,Success
2025-04-20 12:37:13,display_name,0.7575082182884216,HUMAN,Success
2025-04-20 12:37:14,display_name,0.9858360886573792,HUMAN,Success
2025-04-20 12:37:15,display_name,0.9912610054016113,HUMAN,Success
2025-04-20 12:37:16,display_name,0.977534294128418,HUMAN,Success
2025-04-20 12:37:17,display_name,0.9088492393493652,HUMAN,Success
2025-04-20 12:37:18,display_name,0.9942858815193176,HUMAN,Success
2025-04-20 12:37:19,display_name,0.7214276194572449,HUMAN,Success
2025-04-20 12:37:21,display_name,0.7142103910446167,HUMAN,Success
2025-04-20 12:37:22,display_name,0.5117929577827454,HUMAN,Success
2025-04-20 12:37:23,display_name,0.9276525378227234,HUMAN,Success
2025-04-20 12:37:24,display_name,0.9613932967185974,HUMAN,Success
2025-04-20 12:37:25,display_name,0.5735253691673279,HUMAN,Success
2025-04-20 12:37:26,Motorcycle,0.29215291142463684,NORMAL,Success
2025-04-20 12:37:27,Crackle,0.3031558394432068,GUN,Success
2025-04-20 12:37:29,display_name,0.9563066363334656,HUMAN,Success
2025-04-20 12:37:30,display_name,0.9305551648139954,HUMAN,Success
2025-04-20 12:37:31,display_name,0.7147928476333618,HUMAN,Success
2025-04-20 12:37:32,Crackle,0.34491926431655884,GUN,Success
2025-04-20 12:37:34,display_name,0.9779185056686401,HUMAN,Success
2025-04-20 12:37:35,display_name,0.9949862957000732,HUMAN,Success
2025-04-20 12:37:36,display_name,0.9581368565559387,HUMAN,Success
2025-04-20 12:37:37,display_name,0.991234540939331,HUMAN,Success
2025-04-20 12:37:38,display_name,0.9039947390556335,HUMAN,Success
2025-04-20 12:37:40,display_name,0.9194492101669312,HUMAN,Success
2025-04-20 12:37:41,display_name,0.9500627517700195,HUMAN,Success
2025-04-20 12:37:42,display_name,0.8686138987541199,HUMAN,Success
2025-04-20 12:37:48,display_name,0.7231279015541077,HUMAN,Success
2025-04-20 12:37:50,Crackle,0.7508514523506165,CHAINSAW,Success
2025-04-20 12:37:54,display_name,0.8653848767280579,HUMAN,Success
2025-04-20 12:37:56,display_name,0.9864724278450012,HUMAN,Success
2025-04-20 12:37:57,display_name,0.9196674227714539,HUMAN,Success
2025-04-20 12:37:58,display_name,0.989923357963562,HUMAN,Success
2025-04-20 12:37:59,Whale vocalization,0.3006784915924072,NORMAL,Success
